id,description
6867965,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
1492051,"Así puedes preparar cheesecake de plátano con chocolate y manjar sin usar el horno-<p>El cheesecake se puede preparar con diversas frutas, una innovadora opción es el plátano y en esta nota te compartimos la receta del cheesecake de plátano con chocolate y manjar sin usar el horno.</p>"
3177939,"FIL Arequipa 2020: conoce las actividades que se llevan a cabo en el evento-<p>Conoce las actividades que se llevarán a cabo durante la Feria del Libro en Arequipa y también las ofertas que ofrecerán las librerías participantes durante el evento</p>"
3177939,"FIL Arequipa 2020: conoce las actividades que se llevan a cabo en el evento-<p>Conoce las actividades que se llevarán a cabo durante la Feria del Libro en Arequipa y también las ofertas que ofrecerán las librerías participantes durante el evento</p>"
9645152,"Universitario vence 2-0 a Atlético Grau y se mantiene como líder de la Liga 1-<p>Con goles de Jonathan Dos Santos y Alejandro Hohberg, Universitario de Deportes se mantiene la punta a cinco fechas del final del Apertura.</p>"
9645152,"Universitario vence 2-0 a Atlético Grau y se mantiene como líder de la Liga 1-<p>Con goles de Jonathan Dos Santos y Alejandro Hohberg, Universitario de Deportes se mantiene la punta a cinco fechas del final del Apertura.</p>"
1254876,"La Libertad: 12 mil familias rurales mejoran ingresos con emprendimientos locales-<p>Programa del Midis ha fomentado el aumento de capacidades productivas, así como impulsar emprendimientos dentro del sector agropecuario y comercial.</p>"
1254876,"La Libertad: 12 mil familias rurales mejoran ingresos con emprendimientos locales-<p>Programa del Midis ha fomentado el aumento de capacidades productivas, así como impulsar emprendimientos dentro del sector agropecuario y comercial.</p>"
8686915,"Coronavirus en Perú: Gobierno amplía estado de emergencia hasta el 31 de octubre-<p>El presidente del Perú, Martín Vizcarra, comunicó que es muy probable que el estado de emergencia sea ampliado a lo largo del año para seguir combatiendo a la pandemia de la <span class="caps">COVID</span>-19.</p>"
8686915,"Coronavirus en Perú: Gobierno amplía estado de emergencia hasta el 31 de octubre-<p>El presidente del Perú, Martín Vizcarra, comunicó que es muy probable que el estado de emergencia sea ampliado a lo largo del año para seguir combatiendo a la pandemia de la <span class="caps">COVID</span>-19.</p>"
3472291,"Municipalidades y el Ministerio del Ambiente se unen para incentivar el reciclaje con monedas virtuales-<p>De esta forma se busca apoyar a las municipalidades y también incentivar a la población para que reciclen en sus hogares y así cuidemos el medio ambiente.</p>"
3472291,"Municipalidades y el Ministerio del Ambiente se unen para incentivar el reciclaje con monedas virtuales-<p>De esta forma se busca apoyar a las municipalidades y también incentivar a la población para que reciclen en sus hogares y así cuidemos el medio ambiente.</p>"
8646543,"Gobierno aprueba proyecto para reestructurar sistema penitenciario-<p>El hacimiento, las pobres condiciones de vida, la falta de transparencia en el sistema penitenciario son los puntos a los que aspira reestructurar la norma.</p>"
8646543,"Gobierno aprueba proyecto para reestructurar sistema penitenciario-<p>El hacimiento, las pobres condiciones de vida, la falta de transparencia en el sistema penitenciario son los puntos a los que aspira reestructurar la norma.</p>"
643249,"Perú será parte de cinco grandes ensayos clínicos de vacunas contra la COVID-19-<p>El Ministerio de Salud (Minsa) anunció este jueves los ensayos del laboratorio anglo-sueco Oxford-AstraZeneca, el estadounidense Johnson &amp; Johnson, el alemán CureVac y el inglés Imperial College.</p>"
643249,"Perú será parte de cinco grandes ensayos clínicos de vacunas contra la COVID-19-<p>El Ministerio de Salud (Minsa) anunció este jueves los ensayos del laboratorio anglo-sueco Oxford-AstraZeneca, el estadounidense Johnson &amp; Johnson, el alemán CureVac y el inglés Imperial College.</p>"
7812192,"Coronavirus: ¿cómo reducir el riesgo de propagación en los espacios de trabajo?-<p>Las empresas cuyos colaboradores tienen que cumplir con sus funciones de forma presencial deben tomar medidas para evitar que ellos se contagien de <span class="caps">COVID</span>-19.</p>"
7812192,"Coronavirus: ¿cómo reducir el riesgo de propagación en los espacios de trabajo?-<p>Las empresas cuyos colaboradores tienen que cumplir con sus funciones de forma presencial deben tomar medidas para evitar que ellos se contagien de <span class="caps">COVID</span>-19.</p>"
5391103,"Psoriasis infantil: presentan cuento ilustrado para sensibilizar sobre la enfermedad-<p>Esta publicación busca que las personas conozcan sobre la enfermedad y cómo afecta a la autoestima cuando la padecen los niños.</p>"
5391103,"Psoriasis infantil: presentan cuento ilustrado para sensibilizar sobre la enfermedad-<p>Esta publicación busca que las personas conozcan sobre la enfermedad y cómo afecta a la autoestima cuando la padecen los niños.</p>"
861188,"Ya puedes hacer tu denuncia policial de manera virtual-<p>Denuncia Policial Digital tendrá valor legal, sin fecha de caducidad y con atención las 24 horas del día desde cualquier dispositivo celular o computadora.</p>"
861188,"Ya puedes hacer tu denuncia policial de manera virtual-<p>Denuncia Policial Digital tendrá valor legal, sin fecha de caducidad y con atención las 24 horas del día desde cualquier dispositivo celular o computadora.</p>"
4056595,"Coronavirus: ensayos clínicos favorecerán a Perú en obtención de vacuna-<p>Ministro de Relaciones Exteriores, Mario López Chávarry, aseguró que ensayos clínicos ayudarán a identificar la mejor vacuna para la población peruana.</p>"
4056595,"Coronavirus: ensayos clínicos favorecerán a Perú en obtención de vacuna-<p>Ministro de Relaciones Exteriores, Mario López Chávarry, aseguró que ensayos clínicos ayudarán a identificar la mejor vacuna para la población peruana.</p>"
7573679,"Metro de Lima: Línea 2 retrasa entrega hasta 2024-<p>La Línea 2 es el megaproyecto que prometía ser la solución al tráfico de Lima, pero diversos problemas dificultan su construcción.</p>"
7573679,"Metro de Lima: Línea 2 retrasa entrega hasta 2024-<p>La Línea 2 es el megaproyecto que prometía ser la solución al tráfico de Lima, pero diversos problemas dificultan su construcción.</p>"
4764764,"Lanzan campaña para promover la vacunación gratuita de niños, gestantes y adultos mayores-<p>Las vacunas cumplen un papel importante en el cuidado de la salud de las personas, por lo que es primordial cumplir con el cronograma de aplicación.</p>"
5937155,"Realizarán evento virtual sobre las nuevas tendencias educativas para el aprendizaje del inglés-<p>Este es un encuentro internacional de consultores académicos y especialistas en las últimas tendencias de la enseñanza del inglés, el cual es una de las lenguas extranjeras con mayor demanda.</p>"
5937155,"Realizarán evento virtual sobre las nuevas tendencias educativas para el aprendizaje del inglés-<p>Este es un encuentro internacional de consultores académicos y especialistas en las últimas tendencias de la enseñanza del inglés, el cual es una de las lenguas extranjeras con mayor demanda.</p>"
3552465,"Elecciones 2021: candidatos podrán inscribirse hasta el 30 de setiembre-<p>George Forsyth y Roque Benavides confirmaron inscripción en Restauración Nacional y el Partido Aprista Peruano, respectivamente.</p>"
3552465,"Elecciones 2021: candidatos podrán inscribirse hasta el 30 de setiembre-<p>George Forsyth y Roque Benavides confirmaron inscripción en Restauración Nacional y el Partido Aprista Peruano, respectivamente.</p>"
7022212,"¿Qué es la leucemia mieloide crónica y cuáles son sus síntomas?-<p>La leucemia mieloide crónica es una enfermedad que deteriora al paciente de forma lenta. Conoce los síntomas y más en esta nota que te compartimos.</p>"
8133599,"4 tips para empezar un negocio en el rubro pastelero-<p>Muchas personas están optando por iniciar negocios para poder apoyar en la economía de su hogar o en caso de no contar con un empleo actualmente.</p>"
4920664,"Cortometraje animado peruano es uno de los clasificados en festival internacional-<p>El cortometraje se llama Merenguito y cuenta la historia de la historia de un niño en forma de piñata que tiene que lidiar con el acoso escolar recibido por parte de sus compañeros.</p>"
4920664,"Cortometraje animado peruano es uno de los clasificados en festival internacional-<p>El cortometraje se llama Merenguito y cuenta la historia de la historia de un niño en forma de piñata que tiene que lidiar con el acoso escolar recibido por parte de sus compañeros.</p>"
2832953,"Aprende a preparar tallarines rojos con carne de soya-<p>Los tallarines rojos son infaltables en las mesas de los peruanos, pero hoy aprenderemos a darle un toque vegetariano a este delicioso plato.</p>"
1451321,"¿Cómo cuidar a un paciente con Alzheimer durante la pandemia por el coronavirus?-<p>El Alzheimer es una enfermedad degenerativa que afecta a los adultos mayores (desde los 65 años aproximadamente) y produce la pérdida de la memoria.</p>"
128368,"Así puedes preparar la papa rellena con carne de soya-<p>La papa rellena es un potaje muy nutritivo muy famoso de la gastronomía peruana, pero que también se disfruta en otros países de Latinoamérica.</p>"
9404164,"Tallarines rojos: conoce la sencilla receta de este exquisito platillo-<p>Los tallarines rojos es un platillo de la gastronomía peruana que siempre se disfruta en el hogar de un peruano. Si aún no sabes cómo prepararlo, te recomendamos seguir los pasos de la siguiente receta.</p>"
8439524,"¿Quieres disfrutar de la rica chanfainita? Aprende su sencilla receta-<p>La chanfainita es una comida muy rica que a la mayoría de peruanos les gusta. En esta nota, te compartimos su receta con los más sencillos pasos. ¿Preparado para sorprender a tu familia?</p>"
8403894,"Aprende a preparar un riquísimo menestrón y sorprende a todos en casa-<p>El menestrón es un plato delicioso que, aunque la mayoría lo consuma especialmente en invierno, muchos no se resisten a probarla en cualquier estación del año.</p>"
9478339,"Así se prepara el delicioso pisco sour-<p>Si eres de las personas que no saben preparar el delicioso Pisco Sour, a continuación te compartimos su receta.</p>"
6473433,"Tallarines verdes: disfruta de su delicioso sabor con esta práctica receta-<p>¿Te gustan los tallarines verdes? ¿Te gustaría aprender a prepararlo? En esta nota, te compartimos la receta. Solo sigue los pasos y estarás listo(a) para sorprender a todos en casa.</p>"
7208613,"Mazamorra morada: conoce cómo preparar el tradicional postre peruano-<p>La mazamorra morada es un postre muy popular que se suele disfrutar en cualquier época del año. Conoce su sencilla receta.</p>"
7976223,"Lomo saltado: la receta ideal para preparar esta delicia peruana en casa-<p>El lomo saltado es un plato muy rico que encanta el paladar de los peruanos. A continuación, la receta perfecta para que sorprendas en casa a quienes más quieres.</p>"
1713863,"Disfruta un rico plato de papa a la huancaína con esta receta-<p>La papa a la huancaína es un plato de la gastronomía peruana usado como entrada de diversas comidas. </p>"
508454,"¿Sabes preparar el rico caldo de gallina? Aquí te compartimos su sencilla receta-<p>El caldo de gallina es un delicioso y recomendable platillo. A continuación te damos la receta para que lo disfrutes en casa.</p>"
6352645,"Arroz con mariscos, delicia marina que deleitará tu paladar-<p>El arroz con mariscos es un plato marino muy popular en el Perú. Por ello, a continuación te brindamos su receta para que lo prepares en casa.</p>"
1629634,"¿Te gusta el ají de gallina? Aprende a prepararlo con esta sencilla receta-<p>Aunque se trate de uno de los platillos más populares en el Perú, no todos saben preparar el delicioso ají de gallina. Para ayudarte, a continuación te compartimos su práctica receta.</p>"
3215951,"Cau Cau, delicioso plato para disfrutar en el almuerzo-<p>El cau cau es un plato muy popular de la gastronomía peruana. A continuación te damos su receta para que lo disfrutes.</p>"
9885848,"Arroz chaufa: descubre la receta de este delicioso platillo-<p>El arroz chaufa es una comida muy popular en el Perú. Este potaje nace de la fusión de la gastronomía china y peruana, la cual empieza a unirse cuando sus habitantes llegan al país.</p>"
7781515,"Mondonguito a la italiana: disfrútalo con esta sencilla receta-<p>El mondonguito a la italiana es un plato simple de preparar. Por ello, a continuación te contamos su receta paso a paso. </p>"
4312698,"Arroz con pollo: la más sencilla receta para prepararlo en casa-<p>El arroz con pollo es un potaje peruano que a todos les encanta. Se suele disfrutar con papa a la huancaína. A continuación, los más sencillos pasos para prepararlo en casa.</p>"
5849818,"¿Cómo preparar una pasta dental casera para limpiar los dientes de tu perro?-<p>La Licenciada en Educación y Especialista en comportamiento canino, Puppe Toth, nos cuenta cómo realizar una pasta dental casera para proteger la salud bucal de tu perro.</p>"
7106820,"4 errores que podrías estar cometiendo al trabajar desde casa-<p>En esta nota, te compartimos algunos errores que podrías estar cometiendo al trabajar en casa y que pueden afectar tu salud.</p>"
5003444,"¿Cómo reconocer la calidad de un chocolate?-<p>Hay forma de reconocer la calidad del chocolate y en esta nota te compartiremos algunos tips para hacerlo.</p>"
8561040,"¿Cómo consumir la moringa?-<p>La moringa es una planta medicinal que ofrece muchos beneficios y que pocos conocen.</p>"
8000381,"Aprende a preparar un delicioso espesado norteño-<p>El espesado norteño es uno de los potajes más deliciosos de la comida típica de Chiclayo.</p>"
7038613,"Lúcuma: 5 beneficios que esta fruta le brinda a tu salud-<p>¿Quieres estar saludable? Entonces empieza a comer la deliciosa lúcuma y podrás notar los cambios.</p>"
7592086,"4 importantes beneficios de la moringa en la salud que debes conocer-<p>Entre sus propiedades se encuentran el betacaroteno, el potasio, el calcio, el hierro y la vitamina C.</p>"
7563420,"Día Nacional del Cuy: ¿qué necesitas saber de esta celebración?-<p>El cuy es un alimento que posee una carne muy nutritiva, por lo que es muy recomendado.</p>"
4170821,"Día del Cacao y Chocolate Peruano: ¿por qué se festeja esta fecha?-<p>Este 1 de octubre se festeja el Día del Cacao y el Chocolate Peruano y la mejor manera de festejarlo es disfrutando algún postre.</p>"
6336897,"Día del Cacao y Chocolate Peruano: 3 cócteles para festejar esta fecha-<p>Dos de los ingredientes más populares en Perú son el cacao y chocolate peruano, por lo que debían tener su fecha especial.</p>"
2619159,"Aprende a preparar un delicioso cuy a la brasa con esta receta-<p>El cuy es un alimento nutricional y es preparado en distintas formas. Aquí te dejamos la receta para que disfrutes el cuy de la forma que más te gusta. </p>"
1862034,"Lomito de cuy, peruanísimo plato que debes probar-<p>El cuy tiene un valor nutricional y es rico en proteínas. Por ello, te mostramos la receta del lomito de cuy. </p>"
8632901,"¿Quieres disfrutar de un rico helado de lúcuma hecho en casa?-<p>El helado de uno de los postres más preferidos por las personas durante el verano. Por ello, a continuación te damos la receta. </p>"
5837549,"Estofado de pollo: Aprende cómo prepararlo con esta fácil receta-<p>Comparte un rico almuerzo en familia con un delicioso <a href="http://peru.com/noticias-de-estofado-pollo-41139?pid=4">estofado de pollo</a>. Si no sabes cómo preparar este platillo peruano, toma nota de esta sencilla receta.</p>"
2538190,"¿Sabes cómo se prepara una rica Malaya dorada? Entérate aquí-<p>Anímate a sorprende a tu familia con un <a href="http://peru.com/noticias-de-malaya-dorada-90754?pid=4">plato</a> diferente. <strong>Te enseñamos a prepararlo</strong>.</p>"
